Organization Name,Sector Name,SubSector Name,Operation Name,Address,eWh/HDD/ft^2,Energy Intensity (ekWh/ML)
City of Greater Sudbury,Municipal,Municipality,VALLEY ACRES PLAYGROUND FIELDHOUSE,1541 EAST STREET,7.17214797286956,
City of Greater Sudbury,Municipal,Municipality,PIONEER MANOR GENERATOR BUILDING,960 NOTRE DAME AVENUE,7.18765766767541,
City of Greater Sudbury,Municipal,Municipality,PIONEER MANOR,960 NOTRE DAME AVENUE,7.18765766767541,
City of Greater Sudbury,Municipal,Municipality,LOELLEN SECONDARY SCHOOL FIELDHOUSE,LOACH'S ROAD,7.21616561054278,
City of Greater Sudbury,Municipal,Municipality,CAPREOL SKI CHALET,"99 SKI HILL ROAD, OFF LAKESHORE STREET",7.32080624007655,
City of Greater Sudbury,Municipal,Municipality,LONSDALE PLAYGROUND FIELDHOUSE,811 LONSDALE AVENUE,7.32938847766259,
City of Greater Sudbury,Municipal,Municipality,FLOUR MILL MUSEUM BUILDING,245 ST CHARLES STREET,7.57003602617288,
City of Greater Sudbury,Municipal,Municipality,DON LITA PLAYGROUND FIELDHOUSE,1024 BROOKFIELD AVENUE,7.87171288040591,
City of Greater Sudbury,Municipal,Municipality,EAST END PLAYGROUND FIELDHOUSE,2765 RHEAL STREET,7.89037076026194,
City of Greater Sudbury,Municipal,Municipality,ANTWERP PLAYGROUND FIELDHOUSE,459 ANTWERP AVENUE,7.93972461282773,
City of Greater Sudbury,Municipal,Municipality,RAYMOND PLOURDE COMMUNITY CENTRE -  DAYCARE,1919 HELENE STREET,8.19844868523205,
City of Greater Sudbury,Municipal,Municipality,ELM WEST PLAYGROUND FIELDHOUSE,505 WHITE AVENUE,8.43844951437899,
City of Greater Sudbury,Municipal,Municipality,VLA PLAYGROUND FIELDHOUSE,26 O'NEIL STREET,8.51803475277483,
City of Greater Sudbury,Municipal,Municipality,ADAMSDALE PLAYGROUND Field house,270 SECOND AVENUE NORTH,8.53779753448059,
City of Greater Sudbury,Municipal,Municipality,SUDBURY AIRPORT TERMINAL,2621 SKEAD ROAD,8.83241157510596,
City of Greater Sudbury,Municipal,Municipality,ROBINSON PLAYGROUND (FIELDHOUSE),215 CRANBROOK CRESCENT,10.0106494458216,
City of Greater Sudbury,Municipal,Municipality,CENTENNIAL PARK (WHITEFISH) - LAUNDRY/SHOWER BUILDING,400 GRAHAM ROAD,10.181258071036,
City of Greater Sudbury,Municipal,Municipality,McCLELLAND COMMUNITY CENTRE - BANQUET HALL,1 MARKET ST.,11.3486126430803,
City of Greater Sudbury,Municipal,Municipality,QUEEN'S ATHLETIC FIELDHOUSE,30 CYPRESS STREET,12.2342642746853,
City of Greater Sudbury,Municipal,Municipality,EYRE CEMETERY OFFICE,395 REGENT STREET,12.4599268630756,
City of Greater Sudbury,Municipal,Municipality,BLACK LAKE PLAYGROUND FIELDHOUSE,1 GLEN AVENUE,12.7003757726919,
City of Greater Sudbury,Municipal,Municipality,BELL PARK - AMPHITHEATRE,900 PARIS STREET,14.4477155306253,
City of Greater Sudbury,Municipal,Municipality,ADANAC SKI HILL - PATROL HUT,744 BEATRICE CRESCENT,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,ADANAC SKI HILL - CONTROL ROOM FOR LIFT,744 BEATRICE CRESCENT,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,CIVIC MEMORIAL CEMETERY CHAPEL/ OFFICE,365 SECOND AVENUE NORTH,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,LIVELY SKI HILL - SKI LIFT,251 FIRST AVENUE,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,QUEEN'S ATHLETIC-STORAGE,30 CYPRESS STREET,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,RAYSIDE BALFOUR YOUTH CENTRE (FIELDHOUSE),215 EDWARD AVENUE,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,LONG LAKE PLAYGROUND FIELD HOUSE,4472 LONG LAKE ROAD,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,CAPREOL SKI HILL GARAGE,"99 SKI HILL ROAD, OFF LAKESHORE STREET",14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,ADANAC SKI HILL CHALET,744 BEATRICE CRESCENT,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,ADANAC SKI HILL - ROPE TOW/ELECTRICAL BUILDING,744 BEATRICE CRESCENT,14.5204964791589,
City of Greater Sudbury,Municipal,Municipality,CAPREOL - FIRE STATION,,1.76257104071505,
City of Greater Sudbury,Municipal,Municipality,CHELMSFORD EMERGENCY SERVICES - FIRE STATION,,1.89829786917474,
City of Greater Sudbury,Municipal,Municipality,SKEAD EMERGENCY SERVICES -  FIRE STATION,,2.35999112918405,
City of Greater Sudbury,Municipal,Municipality,VAL CARON EMERGENCY SERVICES -FIRE STATION,,3.19189501138511,
City of Greater Sudbury,Municipal,Municipality,WAHNAPITAE EMERGENCY SERVICES - FIRE STATION,,3.54516871322851,
City of Greater Sudbury,Municipal,Municipality,COPPER CLIFF EMERGENCY SERVICES - FIRE STATION,,3.89508187880243,
City of Greater Sudbury,Municipal,Municipality,LEVACK EMERGENCY SERVICES - FIRE STATION,,4.47649605143921,
City of Greater Sudbury,Municipal,Municipality,WHITEFISH EMERGENCY SERVICES - FIRE STATION & COMMUNITY CENTRE,,4.69256670660186,
City of Greater Sudbury,Municipal,Municipality,FALCONBRIDGE EMERGENCY SERVICES - FIRE STATION,,4.91327038035798,
City of Greater Sudbury,Municipal,Municipality,GARSON-NICKEL CENTRE  EMERGENCY SERVICES - FIRE STATION,,5.80113796224725,
City of Greater Sudbury,Municipal,Municipality,DOWLING EMERGENCY SERVICES - FIRE STATION,,7.69288422692996,
City of Greater Sudbury,Municipal,Municipality,MINNOW LAKE EMERGENCY SERVICES - FIRE STATION,,7.90907599002819,
City of Greater Sudbury,Municipal,Municipality,CONISTON EMERGENCY SERVICES -  FIRE STATION,,8.16971864977236,
City of Greater Sudbury,Municipal,Municipality,WALDEN WASTEWATER TREATMENT PLANT - SCREENINGS BUILDING,,8.30497529775937,
City of Greater Sudbury,Municipal,Municipality,MOONLIGHT LIFT STATION,,8.84048393962452,
City of Greater Sudbury,Municipal,Municipality,WALDEN FIRE STATION,,8.92793529932513,
City of Greater Sudbury,Municipal,Municipality,NEW SUDBURY EMERGENCY SERVICES - LEON AVENUE FIRE STATION,,9.23220618683504,
City of Greater Sudbury,Municipal,Municipality,SUDBURY EMERGENCY SERVICES - VAN HORNE FIRE STATION,,9.41267943890561,
City of Greater Sudbury,Municipal,Municipality,LIVELY EMERGENCY SERVICES - FIRE STATION,,11.6832418688967,
City of Greater Sudbury,Municipal,Municipality,HANMER - FIRE STATION,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,VAL THERESE EMERGENCY SERVICES - FIRE STATION,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,"PHARAND WELL ""G""",,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,LONG LAKE EMERGENCY SERVICES - FIRE STATION,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,AZILDA SEWAGE TREATMENT PLANT - PROCESS,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,MOSS BOOSTER STATION,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,"PHILIPPE WELL ""C""",,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,MOTT BOOSTER STATION,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,WALDEN WASTEWATER TREATMENT PLANT - PROCESS,,11.7736482629981,
City of Greater Sudbury,Municipal,Municipality,FALCONBRIDGE ARENA,2 FRANKLIN STREET,1.90899428632585,
City of Greater Sudbury,Municipal,Municipality,LORNE BRADY SPORTS COMPLEX,600 O'NEIL DRIVE WEST,2.15951641646696,
City of Greater Sudbury,Municipal,Municipality,TOM DAVIES COMMUNITY CENTRE - ARENA,325 ANDERSON DRIVE,2.22640146252823,
City of Greater Sudbury,Municipal,Municipality,FALCONBRIDGE CURLING CLUB,63 EDISON ROAD (PARK LANE),2.9995349513054,
City of Greater Sudbury,Municipal,Municipality,CHELMSFORD COMMUNITY  CENTRE-ARENA,215 EDWARD AVENUE,4.74785890241603,
City of Greater Sudbury,Municipal,Municipality,CARMICHAEL ARENA,1300 BANCROFT DRIVE,4.8562812668715,
City of Greater Sudbury,Municipal,Municipality,GARSON COMMUNITY CENTRE - ARENA,100 CHURCH STREET,5.18881862302348,
City of Greater Sudbury,Municipal,Municipality,LIVELY TENNIS CENTRE FIELDHOUSE,215 SIXTH AVENUE,5.44429874821209,
City of Greater Sudbury,Municipal,Municipality,KINSMEN SPORTS COMPLEX FIELDHOUSE,1 MIKKOLA ROAD,5.44973640557368,
City of Greater Sudbury,Municipal,Municipality,OJA SPORTS COMPLEX,30 PHIL STREET,5.77826296679306,
City of Greater Sudbury,Municipal,Municipality,SUDBURY COMMUNITY CENTRE/ ARENA,230 ELGIN STREET,7.13239159979858,
City of Greater Sudbury,Municipal,Municipality,DR. EDGAR LECLAIR COMMUNITY CENTRE - ARENA,158 ST AGNES STREET,7.82908081174098,
City of Greater Sudbury,Municipal,Municipality,RAYMOND PLOURDE COMMUNITY CENTRE - ARENA,1919 HELENE STREET,8.19844868523206,
City of Greater Sudbury,Municipal,Municipality,CONISTON ARENA (TOE BLAKE MEMORIAL ARENA),70 GOVERNMENT ROAD,8.21636022320115,
City of Greater Sudbury,Municipal,Municipality,JIM COADY MEMORIAL ARENA,13 SECOND AVENUE SOUTH,8.2814356999655,
City of Greater Sudbury,Municipal,Municipality,CENTENNIAL COMMUNITY CENTRE - ARENA & BANQUET HALL,4333 CENTENNIAL DRIVE,8.73445029572531,
City of Greater Sudbury,Municipal,Municipality,CAMBRIAN ARENA,795 CAMBRIAN HEIGHTS DRIVE,9.07025134968877,
City of Greater Sudbury,Municipal,Municipality,McCLELLAND COMMUNITY CENTRE - ARENA,1 MARKET ST.,9.39407716071782,
City of Greater Sudbury,Municipal,Municipality,COUNTRYSIDE ARENA (SPORTS COMPLEX),235 COUNTRYSIDE DRIVE,12.0214783509353,
City of Greater Sudbury,Municipal,Municipality,CAPREOL ARENA,20 MEEHAN AVENUE,12.4613283146103,
City of Greater Sudbury,Municipal,Municipality,HOWARD ARMSTRONG RECREATION CENTRE,4040 ELMVIEW DRIVE,14.9701577731078,
City of Greater Sudbury,Municipal,Municipality,R.G. DOW POOL,38 MARKET STREET (38 VETERANS  ROAD),1.62143771922079,
City of Greater Sudbury,Municipal,Municipality,ONAPING FALLS COMMUNITY CENTRE - LEVACK/ONAPING  POOL,2 HILLSIDE AVENUE (48 PINE ST),1.62143771922079,
City of Greater Sudbury,Municipal,Municipality,GATCHELL POOL,43 IRVING STREET,2.62928548572602,
City of Greater Sudbury,Municipal,Municipality,SUDBURY AIRPORT GARAGE/FIRE STATION,2621 SKEAD ROAD,1.75443314840155,
City of Greater Sudbury,Municipal,Municipality,CAPREOL SUEZ DEPOT BUILDING,5081 HIGHWAY 69 NORTH,3.61773368046302,
City of Greater Sudbury,Municipal,Municipality,ST CLAIR PUBLIC WORKS OFFICE/GARAGE,733 ST CLAIR STREET,3.90422006672858,
City of Greater Sudbury,Municipal,Municipality,SUDBURY TRANSIT GARAGE #1,1900 FROBISHER STREET (1700 KINGSWAY),4.89866515362203,
City of Greater Sudbury,Municipal,Municipality,FROBISHER CARPENTER SHOP/GARAGE,1800 FROBISHER STREET,4.89866515362204,
City of Greater Sudbury,Municipal,Municipality,SUDBURY TRANSIT GARAGE #2,1900 FROBISHER STREET (1700 KINGSWAY),4.89866515362205,
City of Greater Sudbury,Municipal,Municipality,RAYSIDE BALFOUR STORAGE GARAGE (NW),101 RADISSON AVENUE,5.35774894442789,
City of Greater Sudbury,Municipal,Municipality,CAPREOL  PWD GARAGES/STORAGE,65 RAILWAY AVENUE,5.58997038269193,
City of Greater Sudbury,Municipal,Municipality,VALLEY EAST PUBLIC WORKS GARAGE,4614 DESMARAIS ROAD,6.10014632063798,
City of Greater Sudbury,Municipal,Municipality,CHELMSFORD STATION SHOP / GARAGE,3400 HIGHWAY 144,6.51634920851489,
City of Greater Sudbury,Municipal,Municipality,PIONEER MANOR STORAGE GARAGE,960 NOTRE DAME AVENUE,7.18765766767541,
City of Greater Sudbury,Municipal,Municipality,PIONEER MANOR-PORTABLE,960 NOTRE DAME AVENUE,7.18765766767541,
City of Greater Sudbury,Municipal,Municipality,SKEAD PWD PATROL YARD - GARAGE,1921 SKEAD ROAD,7.45104188877672,
City of Greater Sudbury,Municipal,Municipality,DOWLING PUBLIC WORKS GARAGE,61 MAIN STREET,7.47297059294856,
City of Greater Sudbury,Municipal,Municipality,DOWLING PUBLIC WORKS GARAGE-STORAGE,61 MAIN STREET,8.27927348762838,
City of Greater Sudbury,Municipal,Municipality,LIVELY OPS GARAGE,251 FIRST AVENUE,8.41989697119876,
City of Greater Sudbury,Municipal,Municipality,LEVACK MUNICIPAL BUILDING AND GARAGE,55 LEVACK DRIVE,8.58201450201289,
City of Greater Sudbury,Municipal,Municipality,WALDEN PUBLIC WORKS GARAGE,25 BLACK LAKE ROAD,8.92793529932514,
City of Greater Sudbury,Municipal,Municipality,NAUGHTON TRAIL CENTRE STORAGE BUILDING,1 DENIS AVENUE,10.1200604060324,
City of Greater Sudbury,Municipal,Municipality,RAYSIDE PARK SERVICE DEPOT,11 CHAMPLAIN STREET,11.8999782974603,
City of Greater Sudbury,Municipal,Municipality,CIVIC MEMORIAL CEMETERY GARAGE-STORAGE,365 SECOND AVENUE NORTH,14.6859585064856,
City of Greater Sudbury,Municipal,Municipality,RAYSIDE BALFOUR - OLD MTO GARAGE,3098 HIGHWAY 144,15.9161860199277,
City of Greater Sudbury,Municipal,Municipality,SUDBURY TRANSIT TERMINAL,9 ELM STREET,16.9001309849181,
City of Greater Sudbury,Municipal,Municipality,WHITEFISH PUBLIC WORKS GARAGE,4895 REGIONAL ROAD 55,18.2511728902316,
City of Greater Sudbury,Municipal,Municipality,ST CLAIR GAS PUMP AND STORAGE BUILDING,733 ST CLAIR STREET,19.116728764198,
City of Greater Sudbury,Municipal,Municipality,FIELDING MEMORIAL PARK - STORAGE GARAGE,345 FIELDING ROAD,19.116728764198,
City of Greater Sudbury,Municipal,Municipality,VAL CARON EMERGENCY SERVICES - POLICE,3064 LEDUC AVENUE,3.90726107992304,
City of Greater Sudbury,Municipal,Municipality,CONISTON POLICE STATION - CITIZENS ON PATROL,62 SECOND AVENUE,3.94266578653733,
City of Greater Sudbury,Municipal,Municipality,POLICE - LEVACK STOREFRONT,55 LEVACK DRIVE,6.00195426393735,
City of Greater Sudbury,Municipal,Municipality,COPPER CLIFF POLICE STATION,7 SERPENTINE STREET,14.1669433829804,
City of Greater Sudbury,Municipal,Municipality,GARSON CITIZEN SERVICE CENTRE & LIBRARY,214 ORELL STREET,2.19743165137711,
City of Greater Sudbury,Municipal,Municipality,VALLEY EAST  LIBRARY,4100 ELMVIEW DRIVE,3.38722555616752,
City of Greater Sudbury,Municipal,Municipality,PUBLIC LIBRARY MACKENZIE MAIN BRANCH,74 MACKENZIE STREET,3.67539567719672,
City of Greater Sudbury,Municipal,Municipality,AZILDA PUBLIC LIBRARY,158 ST AGNES STREET,4.2266222901866,
City of Greater Sudbury,Municipal,Municipality,LOURDES SCHOOL ARCHIVE BUILDING,291 LOURDES STREET,4.242361789986,
City of Greater Sudbury,Municipal,Municipality,WALDEN CITIZEN SERVICES CENTRE/LIBRARY - EARL MUMFORD BRANCH,15 KIN DRIVE,4.26970111703401,
City of Greater Sudbury,Municipal,Municipality,CONISTON PUBLIC LIBRARY - MIKE SOLSKI MEMORIAL BRANCH,30 SECOND AVENUE,4.38736905762489,
City of Greater Sudbury,Municipal,Municipality,ONAPING FALLS COMMUNITY CENTRE - LEVACK/ONAPING PUBLIC LIBRARY,2 HILLSIDE AVENUE (48 PINE ST),4.40029788032226,
City of Greater Sudbury,Municipal,Municipality,CAPREOL PUBLIC LIBRARY,9 MORIN STREET,4.8658939653306,
City of Greater Sudbury,Municipal,Municipality,PUBLIC LIBRARY NEW SUDBURY BRANCH,1346 LASALLE BOULEVARD,5.13616302549878,
City of Greater Sudbury,Municipal,Municipality,CHELMSFORD LIBRARY,3502 ERRINGTON STREET,5.56497450308831,
City of Greater Sudbury,Municipal,Municipality,EDISON BUILDING (ARCHIVES),5 LINDSLEY STREET,5.5961401983678,
City of Greater Sudbury,Municipal,Municipality,PUBLIC LIBRARY COPPER CLIFF BRANCH,11 BALSAM STREET,5.99780452305251,
City of Greater Sudbury,Municipal,Municipality,DOWLING PUBLIC LIBRARY,79 MAIN STREET,11.3961946453993,
City of Greater Sudbury,Municipal,Municipality,SIMON LAKE WEST LIFT STATION (#65),261 SIMON LAKE DRIVE,,38725.1282651197
City of Greater Sudbury,Municipal,Municipality,MADELEINE LIFT STATION,4479 MADELEINE CRESCENT,,41411.5133891839
City of Greater Sudbury,Municipal,Municipality,PENMAN LIFT STATION,175 PENMAN AVENUE,,47226.4553806346
City of Greater Sudbury,Municipal,Municipality,BELANGER LIFT STATION,24 BELANGER STREET,,48041.0232582812
City of Greater Sudbury,Municipal,Municipality,CHARETTE LIFT STATION,258 CHARETTE STREET,,49428.5300691994
City of Greater Sudbury,Municipal,Municipality,DUFFERIN LIFT STATION,169 DUFFERIN STREET,,49694.6010687266
City of Greater Sudbury,Municipal,Municipality,ST CHARLES LIFT STATION,255 ST CHARLES STREET,,72654.3580185241
City of Greater Sudbury,Municipal,Municipality,HAZEL LIFT STATION,2 HAZEL STREET,,81482.8998214343
City of Greater Sudbury,Municipal,Municipality,GARSON CONISTON LIFT STATION,179A GARSON-CONISTON ROAD,,82005.7892959673
City of Greater Sudbury,Municipal,Municipality,ESTER LIFT STATION,517 ESTER STREET,,86681.3052226591
City of Greater Sudbury,Municipal,Municipality,MARIER LIFT STATION,69 MARIER STREET,,95052.158860103
City of Greater Sudbury,Municipal,Municipality,RAMSEY LIFT STATION,975 RAMSEY LAKE ROAD,,112546.814768051
City of Greater Sudbury,Municipal,Municipality,LOACH'S LIFT STATION,790 LOACH'S ROAD,,114879.966190706
City of Greater Sudbury,Municipal,Municipality,LANDRY LIFT STATION,294 LANDRY STREET,,119856.112415497
City of Greater Sudbury,Municipal,Municipality,RADISSON LIFT STATION,400 RADISSON STREET,,128666.871969745
City of Greater Sudbury,Municipal,Municipality,LLOYD LIFT STATION,1A LLOYD STREET,,136885.316927823
City of Greater Sudbury,Municipal,Municipality,SELKIRK LIFT STATION,40 SELKIRK STREET,,145904.149346104
City of Greater Sudbury,Municipal,Municipality,SOUTHVIEW LIFT STATION,1865 SOUTHVIEW DRIVE,,167921.311171322
City of Greater Sudbury,Municipal,Municipality,SPRUCE LIFT STATION,191 SPRUCE STREET,,168234.645432158
City of Greater Sudbury,Municipal,Municipality,NICKEL LIFT STATION,45 NICKEL STREET,,176341.295513264
City of Greater Sudbury,Municipal,Municipality,RIVERSIDE LIFT STATION,60 RIVERSIDE DRIVE,,185701.271614366
City of Greater Sudbury,Municipal,Municipality,VAGNINI LIFT STATION,35 VAGNINI COURT,,189053.444715748
City of Greater Sudbury,Municipal,Municipality,BEVERLY LIFT STATION,973 BEVERLY DRIVE,,195181.123594688
City of Greater Sudbury,Municipal,Municipality,MAIN STREET LIFT STATION,19 EMILE STREET,,207021.840185527
City of Greater Sudbury,Municipal,Municipality,JEANNE D'ARC LIFT STATION,1029 JEANNE D'ARC STREET,,219297.687975779
City of Greater Sudbury,Municipal,Municipality,ORFORD LIFT STATION,28 ORFORD STREET,,220389.210392176
City of Greater Sudbury,Municipal,Municipality,HELENE LIFT STATION,1706 HELENE STREET,,240628.905454812
City of Greater Sudbury,Municipal,Municipality,LEVESQUE LIFT STATION,2811 BANCROFT DRIVE,,242111.004298653
City of Greater Sudbury,Municipal,Municipality,NORTH SHORE LIFT STATION,1259 NORTH SHORE DRIVE (Between 2 houses),,251508.663146903
City of Greater Sudbury,Municipal,Municipality,HILLSDALE LIFT STATION #58,3069 HILLSDALE COURT,,252023.124712671
City of Greater Sudbury,Municipal,Municipality,MAPLE LIFT STATION,2360 MAPLE STREET,,266281.379178153
